"dt","state","orders","buyers","item_gmv","paid_gmv","aov","avg_delivery_days","ontime_rate","bad_review_rate"
"2017-02-01",PE,1,1,288.08,288.08,288.080000,13.0000,1.0000,0.0000
"2017-02-01",PR,5,5,1405.16,1405.16,281.032000,14.6000,1.0000,0.2000
"2017-02-01",RJ,10,10,1364.63,1364.63,136.463000,11.0000,1.0000,0.1000
"2017-02-01",RS,3,3,441.68,441.68,147.226667,9.6667,1.0000,0.3333
"2017-02-01",SC,3,2,203.15,203.15,67.716667,9.3333,1.0000,0.6667
"2017-02-01",SP,22,22,2521.78,2521.78,114.626364,10.0000,0.9545,0.0909
"2017-02-02",AM,1,1,370.29,370.29,370.290000,26.0000,1.0000,0.0000
"2017-02-02",AP,1,1,383.05,383.05,383.050000,18.0000,1.0000,0.0000
"2017-02-02",BA,5,5,997.70,997.70,199.540000,14.2000,1.0000,0.2000
"2017-02-02",CE,1,1,48.25,48.25,48.250000,6.0000,1.0000,0.0000
"2017-02-02",ES,2,2,373.47,373.47,186.735000,18.0000,1.0000,0.0000
"2017-02-02",MG,11,11,1795.60,1795.60,163.236364,16.0909,0.9091,0.0000
"2017-02-02",MT,1,1,125.18,125.18,125.180000,7.0000,1.0000,0.0000
"2017-02-02",PA,1,1,193.30,193.30,193.300000,11.0000,1.0000,0.0000
"2017-02-02",PB,1,1,307.86,307.86,307.860000,10.0000,1.0000,0.0000
"2017-02-02",PE,1,1,152.43,152.43,152.430000,18.0000,1.0000,0.0000
"2017-02-02",PR,1,1,257.58,257.58,257.580000,7.0000,1.0000,0.0000
"2017-02-02",RJ,16,16,1588.59,1597.06,99.286875,11.0625,0.9375,0.1250
"2017-02-02",RS,6,6,1162.72,1162.72,193.786667,13.1667,1.0000,0.0000
"2017-02-02",SE,1,1,213.25,213.25,213.250000,13.0000,1.0000,0.0000
"2017-02-02",SP,18,18,2364.80,2364.80,131.377778,9.0000,0.9444,0.1111
"2017-02-03",AL,2,2,1362.35,1362.35,681.175000,52.0000,0.5000,0.5000
"2017-02-03",BA,3,3,276.82,276.82,92.273333,49.6667,0.6667,0.0000
"2017-02-03",ES,1,1,211.05,211.04,211.050000,13.0000,1.0000,1.0000
"2017-02-03",GO,1,1,27.67,27.67,27.670000,16.0000,1.0000,0.0000
"2017-02-03",MG,6,6,1236.79,1236.79,206.131667,7.8333,1.0000,0.5000
"2017-02-03",PA,1,1,255.60,255.60,255.600000,12.0000,1.0000,0.0000
"2017-02-03",PE,1,1,70.79,70.79,70.790000,12.0000,1.0000,0.0000
"2017-02-03",PI,1,1,49.74,49.74,49.740000,18.0000,1.0000,0.0000
"2017-02-03",PR,5,5,586.57,586.57,117.314000,10.2000,1.0000,0.0000
"2017-02-03",RJ,5,5,692.91,692.91,138.582000,7.8000,1.0000,0.0000
"2017-02-03",RR,2,2,108.74,108.74,54.370000,8.5000,1.0000,0.0000
"2017-02-03",RS,4,4,1793.79,1793.79,448.447500,19.5000,1.0000,0.0000
"2017-02-03",SC,4,4,456.40,456.40,114.100000,15.0000,1.0000,0.0000
"2017-02-03",SP,18,18,3667.86,3667.86,203.770000,9.0000,1.0000,0.0000
"2017-02-04",AM,1,1,135.16,135.16,135.160000,11.0000,1.0000,0.0000
"2017-02-04",BA,2,2,191.79,191.79,95.895000,12.0000,1.0000,0.0000
"2017-02-04",DF,1,1,137.26,137.26,137.260000,5.0000,1.0000,0.0000
"2017-02-04",ES,1,1,78.60,78.60,78.600000,18.0000,1.0000,0.0000
"2017-02-04",MG,7,7,867.88,867.88,123.982857,9.1429,1.0000,0.0000
"2017-02-04",MS,1,1,65.64,65.64,65.640000,5.0000,1.0000,0.0000
"2017-02-04",MT,2,2,263.81,263.81,131.905000,22.5000,1.0000,0.5000
"2017-02-04",PA,1,1,4042.74,4042.74,4042.740000,4.0000,1.0000,0.0000
"2017-02-04",PE,1,1,151.26,151.26,151.260000,18.0000,1.0000,0.0000
"2017-02-04",PI,1,1,953.84,953.84,953.840000,17.0000,1.0000,0.0000
"2017-02-04",PR,6,6,1015.66,1015.66,169.276667,15.5000,1.0000,0.1667
"2017-02-04",RJ,17,17,2673.00,2673.00,157.235294,12.1176,0.9412,0.2353
"2017-02-04",RO,1,1,48.25,48.25,48.250000,16.0000,1.0000,0.0000
"2017-02-04",RS,2,2,251.39,251.39,125.695000,9.0000,1.0000,0.0000
"2017-02-04",SE,2,2,1182.09,1182.09,591.045000,20.5000,1.0000,0.0000
"2017-02-04",SP,18,18,3261.78,3261.78,181.210000,11.2778,0.9444,0.1667
"2017-02-05",BA,5,5,551.88,551.88,110.376000,12.0000,1.0000,0.2000
"2017-02-05",CE,1,1,98.44,98.44,98.440000,8.0000,1.0000,0.0000
"2017-02-05",DF,1,1,260.00,260.00,260.000000,14.0000,1.0000,0.0000
"2017-02-05",MG,9,9,702.79,702.79,78.087778,9.5556,1.0000,0.0000
"2017-02-05",PA,1,1,206.61,206.61,206.610000,10.0000,1.0000,0.0000
"2017-02-05",PI,1,1,157.94,157.94,157.940000,17.0000,1.0000,0.0000
"2017-02-05",PR,10,9,1815.93,1815.93,181.593000,12.4000,0.9000,0.2000
"2017-02-05",RJ,9,9,1184.89,1184.89,131.654444,12.1111,1.0000,0.2222
"2017-02-05",RO,1,1,637.81,637.81,637.810000,25.0000,1.0000,0.0000
"2017-02-05",RS,5,5,1024.04,1024.04,204.808000,11.8000,1.0000,0.0000
"2017-02-05",SC,2,2,527.78,527.78,263.890000,10.5000,1.0000,0.5000
"2017-02-05",SP,29,29,2867.10,2867.10,98.865517,7.9310,1.0000,0.0000
"2017-02-06",AM,3,1,339.20,339.20,113.066667,12.0000,1.0000,0.0000
"2017-02-06",DF,4,4,472.90,472.90,118.225000,8.0000,1.0000,0.0000
"2017-02-06",ES,3,3,254.01,254.01,84.670000,14.0000,1.0000,0.0000
"2017-02-06",GO,1,1,47.20,47.20,47.200000,9.0000,1.0000,0.0000
"2017-02-06",MG,9,9,1032.67,1032.67,114.741111,10.0000,1.0000,0.1111
"2017-02-06",MT,1,1,262.12,262.12,262.120000,14.0000,1.0000,0.0000
"2017-02-06",PA,1,1,235.95,235.95,235.950000,13.0000,1.0000,0.0000
"2017-02-06",PE,2,2,179.52,180.76,89.760000,15.0000,1.0000,0.0000
"2017-02-06",PR,9,9,1429.92,1429.92,158.880000,12.7778,0.8889,0.1111
"2017-02-06",RJ,14,14,1720.89,1720.89,122.920714,10.7143,0.9286,0.0714
"2017-02-06",SC,3,3,228.87,228.87,76.290000,11.3333,1.0000,0.0000
"2017-02-06",SP,28,28,4689.24,4689.24,167.472857,8.5357,0.9643,0.1071
"2017-02-07",AL,1,1,142.33,142.33,142.330000,26.0000,1.0000,0.0000
"2017-02-07",BA,1,1,74.60,74.60,74.600000,26.0000,1.0000,0.0000
"2017-02-07",ES,1,1,106.32,106.32,106.320000,10.0000,1.0000,0.0000
"2017-02-07",GO,3,3,355.63,355.63,118.543333,15.6667,1.0000,0.0000
"2017-02-07",MA,2,2,213.50,213.50,106.750000,13.5000,1.0000,0.0000
"2017-02-07",MG,23,20,3075.97,3075.97,133.737826,10.0435,1.0000,0.1304
"2017-02-07",MS,3,3,276.12,292.34,92.040000,20.3333,0.6667,0.0000
"2017-02-07",MT,1,1,112.46,112.46,112.460000,14.0000,1.0000,0.0000
"2017-02-07",PB,1,1,74.74,74.74,74.740000,13.0000,1.0000,0.0000
"2017-02-07",PE,1,1,184.32,184.32,184.320000,23.0000,1.0000,0.0000
"2017-02-07",PR,3,3,798.91,798.91,266.303333,9.3333,1.0000,0.0000
"2017-02-07",RJ,14,14,2736.89,2736.89,195.492143,13.6429,0.9286,0.0714
"2017-02-07",RO,1,1,169.99,169.99,169.990000,15.0000,1.0000,0.0000
"2017-02-07",RS,4,4,324.37,324.37,81.092500,12.0000,1.0000,0.0000
"2017-02-07",SC,3,3,131.50,131.50,43.833333,8.3333,1.0000,0.0000
"2017-02-07",SP,46,45,7226.36,7226.36,157.094783,6.7826,1.0000,0.0870
"2017-02-08",AL,1,1,54.74,54.74,54.740000,32.0000,1.0000,0.0000
"2017-02-08",AM,1,1,44.25,44.25,44.250000,6.0000,1.0000,0.0000
"2017-02-08",BA,2,2,223.66,223.66,111.830000,33.5000,0.5000,0.0000
"2017-02-08",CE,2,2,303.70,303.70,151.850000,18.0000,1.0000,0.0000
"2017-02-08",DF,1,1,50.95,50.95,50.950000,4.0000,1.0000,0.0000
"2017-02-08",ES,2,2,121.97,123.64,60.985000,10.0000,1.0000,0.0000
"2017-02-08",GO,2,2,67.55,67.55,33.775000,20.5000,1.0000,0.0000
"2017-02-08",MA,1,1,48.25,48.25,48.250000,13.0000,1.0000,0.0000
"2017-02-08",MG,14,14,1804.85,1804.85,128.917857,10.0714,1.0000,0.0714
"2017-02-08",MS,1,1,60.05,60.05,60.050000,27.0000,1.0000,0.0000
"2017-02-08",MT,1,1,115.70,115.70,115.700000,8.0000,1.0000,1.0000
"2017-02-08",PA,1,1,44.83,44.83,44.830000,21.0000,1.0000,0.0000
"2017-02-08",PB,1,1,491.68,491.68,491.680000,13.0000,1.0000,1.0000
"2017-02-08",PR,8,8,1255.08,1255.08,156.885000,12.6250,1.0000,0.1250
"2017-02-08",RJ,15,15,2736.37,2736.37,182.424667,10.1333,1.0000,0.0667
"2017-02-08",RN,1,1,51.74,51.74,51.740000,12.0000,1.0000,0.0000
"2017-02-08",RO,1,1,106.20,106.20,106.200000,13.0000,1.0000,0.0000
"2017-02-08",RS,3,3,1592.41,1592.41,530.803333,14.3333,1.0000,0.0000
"2017-02-08",SC,1,1,34.52,34.52,34.520000,8.0000,1.0000,0.0000
"2017-02-08",SE,1,1,186.54,186.54,186.540000,15.0000,1.0000,0.0000
"2017-02-08",SP,23,23,4121.25,4121.25,179.184783,8.6957,1.0000,0.0435
"2017-02-09",BA,1,1,104.02,104.02,104.020000,8.0000,1.0000,0.0000
"2017-02-09",ES,1,1,162.30,162.30,162.300000,22.0000,1.0000,0.0000
"2017-02-09",GO,2,2,214.33,214.33,107.165000,9.5000,1.0000,0.0000
"2017-02-09",MA,1,1,137.14,137.14,137.140000,14.0000,1.0000,0.0000
"2017-02-09",MG,7,7,1342.18,1342.18,191.740000,11.7143,1.0000,0.0000
"2017-02-09",PA,1,1,76.25,76.25,76.250000,24.0000,1.0000,0.0000
"2017-02-09",PR,6,5,677.48,677.48,112.913333,15.5000,1.0000,0.1667
"2017-02-09",RJ,18,18,3492.48,3492.48,194.026667,20.3333,0.8333,0.1667
"2017-02-09",RS,5,5,711.50,711.50,142.300000,8.8000,1.0000,0.0000
"2017-02-09",SC,4,4,649.91,649.91,162.477500,18.7500,0.7500,0.0000
"2017-02-09",SE,1,1,40.39,40.39,40.390000,24.0000,1.0000,1.0000
"2017-02-09",SP,26,26,2960.44,2960.44,113.863077,7.3077,1.0000,0.0385
"2017-02-10",AC,1,1,45.25,45.25,45.250000,27.0000,1.0000,0.0000
"2017-02-10",BA,2,2,332.05,332.05,166.025000,15.5000,1.0000,0.0000
"2017-02-10",DF,2,2,3890.76,3890.76,1945.380000,11.5000,1.0000,0.0000
"2017-02-10",ES,1,1,261.45,261.45,261.450000,20.0000,1.0000,1.0000
"2017-02-10",MG,10,10,1829.93,1829.93,182.993000,11.6000,1.0000,0.0000
"2017-02-10",PA,2,2,422.09,422.09,211.045000,29.5000,1.0000,0.0000
"2017-02-10",PR,3,3,152.47,152.47,50.823333,10.0000,1.0000,0.0000
"2017-02-10",RJ,10,10,1344.11,1350.20,134.411000,10.8000,1.0000,0.2000
"2017-02-10",RS,3,3,1343.42,1343.42,447.806667,12.6667,1.0000,0.0000
"2017-02-10",SC,4,4,295.25,295.25,73.812500,14.2500,1.0000,0.0000
"2017-02-10",SE,1,1,187.28,187.28,187.280000,14.0000,1.0000,0.0000
"2017-02-10",SP,24,24,4382.43,4382.43,182.601250,10.7917,0.9167,0.1250
"2017-02-11",AL,2,2,161.71,161.71,80.855000,20.5000,1.0000,0.0000
"2017-02-11",BA,1,1,287.30,287.30,287.300000,26.0000,1.0000,1.0000
"2017-02-11",CE,1,1,68.45,68.45,68.450000,46.0000,0.0000,0.0000
"2017-02-11",ES,1,1,213.52,213.52,213.520000,12.0000,1.0000,0.0000
"2017-02-11",MG,7,7,614.38,614.38,87.768571,14.0000,1.0000,0.1429
"2017-02-11",PB,1,1,134.66,134.66,134.660000,40.0000,1.0000,0.0000
"2017-02-11",PE,2,2,156.34,156.34,78.170000,10.5000,1.0000,0.0000
"2017-02-11",PR,3,3,217.52,217.52,72.506667,15.6667,1.0000,0.3333
"2017-02-11",RJ,3,3,416.93,416.93,138.976667,8.3333,1.0000,0.0000
"2017-02-11",RS,4,4,682.18,682.18,170.545000,12.7500,1.0000,0.0000
"2017-02-11",SC,1,1,73.13,73.13,73.130000,18.0000,1.0000,0.0000
"2017-02-11",SE,1,1,152.47,152.47,152.470000,13.0000,1.0000,0.0000
"2017-02-11",SP,18,18,2054.56,2054.56,114.142222,9.8889,0.9444,0.0556
"2017-02-12",AL,1,1,80.77,80.77,80.770000,17.0000,1.0000,0.0000
"2017-02-12",BA,1,1,239.95,239.95,239.950000,24.0000,1.0000,0.0000
"2017-02-12",ES,2,2,228.61,228.61,114.305000,33.5000,0.5000,0.5000
"2017-02-12",GO,2,2,635.45,635.45,317.725000,22.5000,1.0000,0.0000
"2017-02-12",MG,12,12,1112.71,1112.71,92.725833,11.5000,1.0000,0.0833
"2017-02-12",MS,2,2,7043.18,7043.18,3521.590000,17.0000,1.0000,0.0000
"2017-02-12",PA,1,1,293.20,293.20,293.200000,9.0000,1.0000,0.0000
"2017-02-12",PE,2,2,199.91,199.91,99.955000,27.0000,1.0000,0.0000
"2017-02-12",PR,1,1,171.03,171.03,171.030000,8.0000,1.0000,0.0000
"2017-02-12",RJ,7,7,893.37,893.37,127.624286,9.1429,1.0000,0.0000
"2017-02-12",RS,1,1,127.04,127.04,127.040000,9.0000,1.0000,0.0000
"2017-02-12",SC,6,6,1529.80,1529.80,254.966667,15.0000,1.0000,0.1667
"2017-02-12",SP,23,23,3834.80,3834.80,166.730435,6.6957,1.0000,0.0000
"2017-02-13",BA,2,2,371.89,371.89,185.945000,25.0000,1.0000,0.5000
"2017-02-13",DF,2,2,763.53,763.53,381.765000,14.0000,1.0000,0.0000
"2017-02-13",GO,2,2,148.17,148.17,74.085000,9.0000,1.0000,0.0000
"2017-02-13",MG,14,14,1713.38,1713.38,122.384286,11.0714,1.0000,0.3571
"2017-02-13",MS,1,1,38.04,38.04,38.040000,20.0000,1.0000,0.0000
"2017-02-13",PA,4,4,1343.19,1343.19,335.797500,18.5000,1.0000,0.2500
"2017-02-13",PR,8,8,1584.26,1584.26,198.032500,14.0000,0.8750,0.2500
"2017-02-13",RJ,10,10,1709.14,1709.14,170.914000,8.9000,1.0000,0.2000
"2017-02-13",RN,3,3,315.71,315.71,105.236667,20.3333,1.0000,0.0000
"2017-02-13",RS,4,4,504.19,504.19,126.047500,12.5000,1.0000,0.0000
"2017-02-13",SC,3,3,485.08,485.08,161.693333,17.0000,1.0000,0.0000
"2017-02-13",SP,19,19,2949.57,2949.57,155.240526,8.0000,1.0000,0.2632
"2017-02-13",TO,2,2,248.56,248.56,124.280000,23.0000,1.0000,0.0000
"2017-02-14",BA,4,4,505.69,505.69,126.422500,18.7500,1.0000,0.0000
"2017-02-14",CE,2,2,674.13,674.13,337.065000,18.0000,1.0000,0.0000
"2017-02-14",ES,1,1,189.79,189.79,189.790000,8.0000,1.0000,0.0000
"2017-02-14",GO,3,3,165.79,165.79,55.263333,10.6667,1.0000,0.3333
"2017-02-14",MG,14,14,2861.45,2861.45,204.389286,11.4286,1.0000,0.0714
"2017-02-14",MT,1,1,55.94,55.94,55.940000,16.0000,1.0000,1.0000
"2017-02-14",PE,2,2,695.09,695.09,347.545000,13.5000,1.0000,0.0000
"2017-02-14",PI,2,2,763.41,763.41,381.705000,21.5000,1.0000,0.0000
"2017-02-14",PR,6,6,1248.64,1254.33,208.106667,18.6667,0.8333,0.3333
"2017-02-14",RJ,8,8,1730.01,1730.01,216.251250,10.8750,1.0000,0.2500
"2017-02-14",RO,1,1,45.74,45.74,45.740000,16.0000,1.0000,0.0000
"2017-02-14",RS,1,1,61.38,61.38,61.380000,5.0000,1.0000,0.0000
"2017-02-14",SC,1,1,355.26,355.26,355.260000,19.0000,1.0000,0.0000
"2017-02-14",SP,20,19,3005.64,3005.64,150.282000,10.6500,0.9500,0.1000
"2017-02-15",AL,1,1,320.05,320.05,320.050000,33.0000,1.0000,0.0000
"2017-02-15",BA,1,1,72.27,72.27,72.270000,18.0000,1.0000,1.0000
"2017-02-15",ES,1,1,119.30,119.30,119.300000,14.0000,1.0000,0.0000
"2017-02-15",MG,9,9,1254.54,1254.54,139.393333,10.1111,1.0000,0.0000
"2017-02-15",PE,1,1,90.84,90.84,90.840000,8.0000,1.0000,0.0000
"2017-02-15",PR,2,2,300.79,300.79,150.395000,16.5000,1.0000,0.0000
"2017-02-15",RJ,8,8,554.44,554.44,69.305000,8.6250,1.0000,0.0000
"2017-02-15",RS,7,7,1734.98,1734.98,247.854286,13.8571,1.0000,0.1429
"2017-02-15",SC,1,1,44.51,44.51,44.510000,15.0000,1.0000,0.0000
"2017-02-15",SP,24,24,3103.35,3103.35,129.306250,8.2083,1.0000,0.0833
"2017-02-15",TO,1,1,139.07,139.07,139.070000,8.0000,1.0000,0.0000
"2017-02-16",BA,2,2,364.87,364.87,182.435000,17.0000,1.0000,0.0000
"2017-02-16",CE,1,1,87.83,87.83,87.830000,29.0000,1.0000,0.0000
"2017-02-16",GO,1,1,123.33,123.33,123.330000,19.0000,1.0000,0.0000
"2017-02-16",MG,8,8,932.98,932.98,116.622500,13.7500,1.0000,0.0000
"2017-02-16",MT,1,1,380.75,380.75,380.750000,21.0000,1.0000,0.0000
"2017-02-16",PB,2,2,156.03,156.03,78.015000,18.5000,1.0000,0.0000
"2017-02-16",PR,3,3,472.82,472.82,157.606667,18.6667,1.0000,0.0000
"2017-02-16",RJ,7,7,847.31,847.31,121.044286,10.7143,1.0000,0.2857
"2017-02-16",RS,6,6,688.47,688.47,114.745000,12.1667,1.0000,0.0000
"2017-02-16",SC,1,1,245.78,245.78,245.780000,17.0000,1.0000,1.0000
"2017-02-16",SP,17,17,2542.25,2542.25,149.544118,9.4118,0.9412,0.1176
"2017-02-17",AM,1,1,179.30,179.30,179.300000,27.0000,1.0000,0.0000
"2017-02-17",BA,5,5,802.03,802.03,160.406000,34.4000,0.6000,0.6000
"2017-02-17",CE,1,1,62.83,62.83,62.830000,18.0000,1.0000,0.0000
"2017-02-17",DF,3,3,337.17,337.17,112.390000,12.6667,1.0000,0.0000
"2017-02-17",ES,1,1,215.69,215.69,215.690000,6.0000,1.0000,0.0000
"2017-02-17",MA,1,1,205.71,205.71,205.710000,18.0000,1.0000,0.0000
"2017-02-17",MG,6,6,897.08,897.08,149.513333,15.0000,1.0000,0.0000
"2017-02-17",MT,1,1,40.39,40.39,40.390000,7.0000,1.0000,0.0000
"2017-02-17",PA,2,2,1234.67,1234.67,617.335000,34.5000,1.0000,0.0000
"2017-02-17",PR,2,2,148.53,148.53,74.265000,13.5000,1.0000,0.0000
"2017-02-17",RJ,3,3,501.63,501.63,167.210000,10.3333,1.0000,0.3333
"2017-02-17",RO,1,1,653.64,653.64,653.640000,21.0000,1.0000,1.0000
"2017-02-17",RS,3,3,558.73,558.73,186.243333,12.0000,1.0000,0.0000
"2017-02-17",SC,1,1,95.67,95.67,95.670000,28.0000,1.0000,0.0000
"2017-02-17",SE,1,1,38.68,38.68,38.680000,19.0000,1.0000,0.0000
"2017-02-17",SP,13,13,2087.46,2087.45,160.573846,7.3077,1.0000,0.1538
"2017-02-18",AC,1,1,139.53,139.53,139.530000,30.0000,1.0000,0.0000
"2017-02-18",AM,1,1,54.34,54.34,54.340000,25.0000,1.0000,0.0000
"2017-02-18",CE,1,1,106.81,106.81,106.810000,18.0000,1.0000,0.0000
"2017-02-18",ES,5,4,784.38,784.38,156.876000,10.0000,1.0000,0.2000
"2017-02-18",MA,1,1,106.81,106.81,106.810000,13.0000,1.0000,0.0000
"2017-02-18",MG,6,6,804.39,804.39,134.065000,14.6667,1.0000,0.1667
"2017-02-18",MS,1,1,103.79,103.79,103.790000,23.0000,1.0000,0.0000
"2017-02-18",PA,1,1,57.74,57.74,57.740000,25.0000,1.0000,0.0000
"2017-02-18",PB,1,1,378.61,378.61,378.610000,25.0000,1.0000,0.0000
"2017-02-18",PE,1,1,106.81,106.81,106.810000,14.0000,1.0000,0.0000
"2017-02-18",PI,1,1,91.61,91.61,91.610000,23.0000,1.0000,0.0000
"2017-02-18",PR,3,3,1343.85,1343.85,447.950000,9.6667,1.0000,0.0000
"2017-02-18",RJ,6,6,1391.34,1396.79,231.890000,12.8333,0.8333,0.0000
"2017-02-18",RO,1,1,96.65,96.65,96.650000,22.0000,1.0000,0.0000
"2017-02-18",RS,1,1,396.86,396.86,396.860000,11.0000,1.0000,0.0000
"2017-02-18",SC,1,1,71.59,71.59,71.590000,19.0000,1.0000,1.0000
"2017-02-18",SP,20,19,2416.03,2416.03,120.801500,9.8000,1.0000,0.0000
"2017-02-19",BA,2,2,436.52,436.52,218.260000,26.0000,1.0000,1.0000
"2017-02-19",DF,1,1,115.90,115.90,115.900000,15.0000,1.0000,0.0000
"2017-02-19",GO,1,1,40.77,40.77,40.770000,18.0000,1.0000,0.0000
"2017-02-19",MG,4,4,435.51,435.51,108.877500,10.2500,1.0000,0.2500
"2017-02-19",MT,1,1,33.30,33.30,33.300000,22.0000,1.0000,1.0000
"2017-02-19",PR,4,4,336.84,336.84,84.210000,15.5000,1.0000,0.5000
"2017-02-19",RN,1,1,131.34,131.34,131.340000,22.0000,1.0000,0.0000
"2017-02-19",RS,3,3,139.77,139.77,46.590000,17.3333,1.0000,0.3333
"2017-02-19",SC,2,2,369.28,369.28,184.640000,20.5000,1.0000,0.0000
"2017-02-19",SP,18,18,2156.58,2156.58,119.810000,7.6667,1.0000,0.1667
"2017-02-20",BA,2,2,293.79,293.79,146.895000,27.5000,1.0000,0.0000
"2017-02-20",DF,1,1,176.51,176.51,176.510000,16.0000,1.0000,0.0000
"2017-02-20",ES,1,1,220.08,220.08,220.080000,10.0000,1.0000,0.0000
"2017-02-20",MA,1,1,94.28,94.28,94.280000,17.0000,1.0000,0.0000
"2017-02-20",MG,6,6,745.83,745.83,124.305000,20.0000,0.8333,0.1667
"2017-02-20",MS,1,1,49.04,49.04,49.040000,20.0000,1.0000,0.0000
"2017-02-20",MT,1,1,1290.79,1290.79,1290.790000,30.0000,1.0000,1.0000
"2017-02-20",PA,1,1,69.84,69.84,69.840000,24.0000,1.0000,0.0000
"2017-02-20",PE,1,1,640.16,640.16,640.160000,21.0000,1.0000,0.0000
"2017-02-20",PI,1,1,124.18,124.18,124.180000,17.0000,1.0000,1.0000
"2017-02-20",PR,2,2,92.84,92.84,46.420000,13.5000,1.0000,0.0000
"2017-02-20",RJ,7,7,951.51,951.51,135.930000,9.8571,1.0000,0.0000
"2017-02-20",RS,5,5,587.42,587.42,117.484000,11.0000,1.0000,0.0000
"2017-02-20",SC,2,2,127.28,127.28,63.640000,14.0000,1.0000,0.0000
"2017-02-20",SP,27,27,2854.52,2854.52,105.722963,13.1111,0.8519,0.1481
"2017-02-21",AL,1,1,126.71,126.71,126.710000,19.0000,1.0000,0.0000
"2017-02-21",DF,1,1,3602.47,3602.47,3602.470000,7.0000,1.0000,0.0000
"2017-02-21",ES,1,1,245.68,245.68,245.680000,209.0000,0.0000,0.0000
"2017-02-21",GO,2,2,74.52,74.52,37.260000,15.5000,1.0000,0.0000
"2017-02-21",MG,5,5,2072.91,2072.91,414.582000,10.8000,1.0000,0.4000
"2017-02-21",MT,1,1,63.79,63.79,63.790000,26.0000,1.0000,0.0000
"2017-02-21",PE,3,3,374.63,374.63,124.876667,22.0000,1.0000,0.3333
"2017-02-21",PR,4,4,405.43,405.43,101.357500,10.7500,1.0000,0.0000
"2017-02-21",RJ,6,6,703.83,703.83,117.305000,11.8333,1.0000,0.1667
"2017-02-21",RO,1,1,45.25,45.25,45.250000,10.0000,1.0000,0.0000
"2017-02-21",RS,1,1,184.35,184.35,184.350000,12.0000,1.0000,0.0000
"2017-02-21",SC,1,1,65.60,65.60,65.600000,9.0000,1.0000,0.0000
"2017-02-21",SP,12,12,1017.06,1017.06,84.755000,8.5833,1.0000,0.1667
"2017-02-22",BA,1,1,69.90,69.90,69.900000,29.0000,1.0000,0.0000
"2017-02-22",CE,1,1,145.01,145.01,145.010000,34.0000,1.0000,0.0000
"2017-02-22",DF,2,2,243.94,243.94,121.970000,13.5000,1.0000,0.0000
"2017-02-22",GO,1,1,476.34,476.34,476.340000,14.0000,1.0000,0.0000
"2017-02-22",MA,1,1,80.77,80.77,80.770000,18.0000,1.0000,0.0000
"2017-02-22",MG,8,6,904.18,904.18,113.022500,10.3750,1.0000,0.2500
"2017-02-22",MT,1,1,259.06,259.06,259.060000,15.0000,1.0000,0.0000
"2017-02-22",PE,1,1,29.84,29.84,29.840000,35.0000,0.0000,1.0000
"2017-02-22",PI,1,1,1146.20,1146.20,1146.200000,22.0000,1.0000,0.0000
"2017-02-22",PR,1,1,86.14,86.14,86.140000,7.0000,1.0000,0.0000
"2017-02-22",RJ,6,6,867.84,867.84,144.640000,13.3333,1.0000,0.1667
"2017-02-22",RN,1,1,48.74,48.74,48.740000,14.0000,1.0000,0.0000
"2017-02-22",RO,1,1,34.34,34.34,34.340000,15.0000,1.0000,0.0000
"2017-02-22",RS,4,4,328.00,328.00,82.000000,13.5000,1.0000,0.0000
"2017-02-22",SC,1,1,137.57,137.57,137.570000,15.0000,1.0000,0.0000
"2017-02-22",SE,1,1,196.75,196.75,196.750000,20.0000,1.0000,1.0000
"2017-02-22",SP,21,21,1970.34,1970.34,93.825714,9.9048,0.9524,0.1905
"2017-02-23",BA,4,4,368.47,368.47,92.117500,16.0000,1.0000,0.2500
"2017-02-23",ES,3,3,181.03,181.03,60.343333,10.6667,1.0000,0.0000
"2017-02-23",GO,1,1,348.46,348.46,348.460000,7.0000,1.0000,0.0000
"2017-02-23",MG,4,4,412.33,412.33,103.082500,13.5000,1.0000,0.0000
"2017-02-23",PI,1,1,124.18,124.18,124.180000,15.0000,1.0000,0.0000
"2017-02-23",PR,5,5,630.55,630.55,126.110000,15.2000,1.0000,0.0000
"2017-02-23",RJ,8,8,2443.33,2443.33,305.416250,11.0000,1.0000,0.1250
"2017-02-23",RS,6,6,578.02,578.02,96.336667,18.5000,0.8333,0.1667
"2017-02-23",SC,1,1,88.84,88.84,88.840000,12.0000,1.0000,0.0000
"2017-02-23",SE,1,1,70.84,70.84,70.840000,25.0000,1.0000,0.0000
"2017-02-23",SP,23,21,2544.50,2546.74,110.630435,12.9565,0.9565,0.0435
"2017-02-24",AC,1,1,412.62,412.62,412.620000,19.0000,1.0000,0.0000
"2017-02-24",BA,6,6,1045.92,1045.92,174.320000,17.3333,0.8333,0.0000
"2017-02-24",CE,1,1,720.98,720.98,720.980000,33.0000,1.0000,1.0000
"2017-02-24",DF,1,1,137.67,137.67,137.670000,16.0000,1.0000,0.0000
"2017-02-24",MG,5,5,579.70,579.70,115.940000,12.2000,1.0000,0.0000
"2017-02-24",PA,1,1,90.85,90.85,90.850000,20.0000,1.0000,0.0000
"2017-02-24",RJ,12,12,1613.94,1613.94,134.495000,13.6667,1.0000,0.0000
"2017-02-24",RS,6,6,872.18,872.18,145.363333,15.1667,1.0000,0.0000
"2017-02-24",SC,4,4,403.55,403.55,100.887500,17.5000,0.7500,0.0000
"2017-02-24",SP,23,23,1901.79,1901.79,82.686522,11.6957,0.9565,0.0435
