"dt","category","orders","buyers","item_gmv","paid_gmv","aov","ontime_rate","bad_review_rate"
"2017-01-25","fixed_telephony",1,1,23.93,23.93000000,23.930000,1.0000,0.0000
"2017-01-25","furniture_decor",6,6,846.96,846.96000000,141.160000,1.0000,0.0000
"2017-01-25","garden_tools",2,2,237.48,237.48000000,118.740000,1.0000,1.0000
"2017-01-25","health_beauty",12,12,825.74,825.74000000,68.811667,1.0000,0.1667
"2017-01-25","home_comfort_2",1,1,71.71,71.71000000,71.710000,1.0000,0.0000
"2017-01-25","housewares",2,2,120.04,120.04000000,60.020000,0.5000,0.5000
"2017-01-25","perfumery",5,5,1232.01,1232.01000000,246.402000,1.0000,0.0000
"2017-01-25","small_appliances",1,1,875.96,875.96000000,875.960000,1.0000,0.0000
"2017-01-25","sports_leisure",3,3,356.80,356.78000000,118.933333,1.0000,0.0000
"2017-01-25","telephony",2,2,64.81,64.81000000,32.405000,1.0000,0.0000
"2017-01-25","toys",4,4,686.03,686.03000000,171.507500,1.0000,0.2500
"2017-01-25",unknown,2,2,410.64,410.64000000,205.320000,1.0000,0.0000
"2017-01-26","auto",2,2,198.18,198.18000000,99.090000,1.0000,0.0000
"2017-01-26","baby",4,4,426.15,426.15000000,106.537500,1.0000,0.0000
"2017-01-26","bed_bath_table",3,3,353.87,353.87000000,117.956667,1.0000,0.0000
"2017-01-26","computers_accessories",1,1,63.01,63.01000000,63.010000,1.0000,1.0000
"2017-01-26","consoles_games",3,3,1189.21,1189.21000000,396.403333,1.0000,0.0000
"2017-01-26","cool_stuff",5,5,790.05,790.05000000,158.010000,1.0000,0.0000
"2017-01-26","fashion_bags_accessories",2,2,148.43,148.43000000,74.215000,1.0000,0.0000
"2017-01-26","fixed_telephony",2,2,207.94,207.94000000,103.970000,1.0000,0.0000
"2017-01-26","furniture_decor",11,11,1677.60,1677.60000000,152.509091,0.9091,0.1818
"2017-01-26","garden_tools",5,5,646.53,646.53000000,129.306000,1.0000,0.2000
"2017-01-26","health_beauty",9,9,715.53,715.53000000,79.503333,1.0000,0.1111
"2017-01-26","home_appliances_2",1,1,463.54,463.54000000,463.540000,1.0000,0.0000
"2017-01-26","home_comfort_2",1,1,23.86,23.86000000,23.860000,1.0000,0.0000
"2017-01-26","housewares",3,3,448.70,448.70000000,149.566667,1.0000,0.0000
"2017-01-26","kitchen_dining_laundry_garden_furniture",1,1,128.20,128.20000000,128.200000,1.0000,0.0000
"2017-01-26","luggage_accessories",2,2,168.58,168.58000000,84.290000,0.5000,0.0000
"2017-01-26","perfumery",7,7,1734.68,1734.68000000,247.811429,1.0000,0.0000
"2017-01-26",security_and_services,1,1,209.06,209.06000000,209.060000,1.0000,0.0000
"2017-01-26","sports_leisure",11,9,3321.23,3816.27000000,301.930000,0.9091,0.1818
"2017-01-26","stationery",2,2,395.57,395.57000000,197.785000,1.0000,0.0000
"2017-01-26","telephony",2,2,79.00,79.00000000,39.500000,1.0000,0.0000
"2017-01-26","toys",2,2,97.72,97.72000000,48.860000,1.0000,0.0000
"2017-01-26",unknown,1,1,14.86,14.86000000,14.860000,1.0000,1.0000
"2017-01-26","watches_gifts",1,1,1323.30,1323.30000000,1323.300000,0.0000,1.0000
"2017-01-27","air_conditioning",1,1,192.90,192.90000000,192.900000,1.0000,1.0000
"2017-01-27","baby",4,4,1391.98,1391.98000000,347.995000,1.0000,0.0000
"2017-01-27","bed_bath_table",2,2,179.20,179.20000000,89.600000,1.0000,0.0000
"2017-01-27","books_general_interest",1,1,144.14,144.14000000,144.140000,1.0000,0.0000
"2017-01-27","computers_accessories",5,5,2332.09,2332.09000000,466.418000,1.0000,0.0000
"2017-01-27","consoles_games",3,3,582.99,582.99000000,194.330000,1.0000,0.0000
"2017-01-27","cool_stuff",3,3,398.44,398.44000000,132.813333,1.0000,0.3333
"2017-01-27","fashion_bags_accessories",1,1,42.90,42.90000000,42.900000,1.0000,0.0000
"2017-01-27","fixed_telephony",1,1,15.71,15.71000000,15.710000,1.0000,0.0000
"2017-01-27","food",1,1,33.32,33.32000000,33.320000,1.0000,0.0000
"2017-01-27","furniture_decor",8,8,1212.77,1212.77000000,151.596250,1.0000,0.0000
"2017-01-27","furniture_living_room",2,2,461.57,461.57000000,230.785000,1.0000,0.0000
"2017-01-27","garden_tools",1,1,56.60,56.60000000,56.600000,1.0000,0.0000
"2017-01-27","health_beauty",5,5,691.87,691.87000000,138.374000,1.0000,0.0000
"2017-01-27","musical_instruments",1,1,357.74,357.74000000,357.740000,1.0000,0.0000
"2017-01-27","office_furniture",3,3,532.96,532.96000000,177.653333,1.0000,1.0000
"2017-01-27","perfumery",4,4,276.34,276.34000000,69.085000,1.0000,0.2500
"2017-01-27","pet_shop",2,2,354.49,354.49000000,177.245000,1.0000,0.5000
"2017-01-27","sports_leisure",3,3,417.23,417.22000000,139.076667,1.0000,0.3333
"2017-01-27","stationery",1,1,327.50,327.50000000,327.500000,1.0000,0.0000
"2017-01-27","telephony",1,1,59.96,59.96000000,59.960000,1.0000,0.0000
"2017-01-27","toys",4,4,528.87,528.87000000,132.217500,1.0000,0.0000
"2017-01-27",unknown,2,2,539.79,539.79000000,269.895000,1.0000,0.0000
"2017-01-27","watches_gifts",1,1,1326.79,1326.79000000,1326.790000,1.0000,0.0000
"2017-01-28","air_conditioning",1,1,207.00,233.97000000,207.000000,1.0000,0.0000
"2017-01-28","auto",2,2,383.20,383.20000000,191.600000,1.0000,0.5000
"2017-01-28","baby",2,2,763.00,763.00000000,381.500000,1.0000,0.0000
"2017-01-28","bed_bath_table",2,2,154.80,154.80000000,77.400000,1.0000,0.0000
"2017-01-28","cool_stuff",2,2,1075.89,1075.89000000,537.945000,1.0000,0.0000
"2017-01-28","electronics",1,1,86.90,86.90000000,86.900000,1.0000,0.0000
"2017-01-28","furniture_decor",2,2,549.98,549.98000000,274.990000,1.0000,0.0000
"2017-01-28","garden_tools",1,1,40.79,40.79000000,40.790000,1.0000,0.0000
"2017-01-28","health_beauty",2,2,717.80,717.80000000,358.900000,1.0000,0.0000
"2017-01-28","home_appliances_2",1,1,227.90,227.90000000,227.900000,1.0000,0.0000
"2017-01-28","housewares",1,1,78.00,78.00000000,78.000000,1.0000,0.0000
"2017-01-28","office_furniture",1,1,137.60,137.60000000,137.600000,1.0000,0.0000
"2017-01-28","perfumery",1,1,507.90,507.90000000,507.900000,1.0000,0.0000
"2017-01-28","sports_leisure",3,3,280.50,280.50000000,93.500000,1.0000,0.0000
"2017-01-28","telephony",3,3,246.97,246.97000000,82.323333,1.0000,0.0000
"2017-01-28","toys",2,2,148.98,148.98000000,74.490000,1.0000,0.0000
"2017-01-28",unknown,1,1,102.80,102.80000000,102.800000,1.0000,1.0000
"2017-01-29","baby",1,1,1961.00,1961.00000000,1961.000000,1.0000,0.0000
"2017-01-29","bed_bath_table",3,3,323.79,323.79000000,107.930000,0.6667,0.3333
"2017-01-29","computers_accessories",1,1,44.90,44.90000000,44.900000,1.0000,1.0000
"2017-01-29","consoles_games",1,1,327.90,327.90000000,327.900000,1.0000,0.0000
"2017-01-29","fashion_bags_accessories",2,2,240.70,240.70000000,120.350000,1.0000,0.0000
"2017-01-29","food",1,1,45.50,45.50000000,45.500000,1.0000,0.0000
"2017-01-29","furniture_decor",3,3,548.80,548.80000000,182.933333,1.0000,0.0000
"2017-01-29","furniture_living_room",1,1,259.99,259.99000000,259.990000,1.0000,0.0000
"2017-01-29","garden_tools",1,1,128.00,128.00000000,128.000000,1.0000,0.0000
"2017-01-29","health_beauty",3,3,236.80,236.80000000,78.933333,1.0000,0.0000
"2017-01-29","housewares",3,3,306.60,306.60000000,102.200000,1.0000,0.3333
"2017-01-29","luggage_accessories",1,1,257.90,257.90000000,257.900000,1.0000,0.0000
"2017-01-29","perfumery",4,4,931.20,931.20000000,232.800000,1.0000,0.0000
"2017-01-29","sports_leisure",3,3,326.30,326.30000000,108.766667,0.6667,0.3333
"2017-01-29","toys",2,2,305.98,305.98000000,152.990000,1.0000,0.0000
"2017-01-29",unknown,1,1,108.00,108.00000000,108.000000,1.0000,0.0000
"2017-01-29","watches_gifts",1,1,240.40,240.40000000,240.400000,1.0000,0.0000
"2017-01-30","auto",4,4,672.20,672.20000000,168.050000,1.0000,0.0000
"2017-01-30","baby",3,3,428.89,428.89000000,142.963333,1.0000,0.0000
"2017-01-30","bed_bath_table",7,6,830.89,830.89000000,118.698571,1.0000,0.1429
"2017-01-30","computers",1,1,2217.99,2217.99000000,2217.990000,1.0000,0.0000
"2017-01-30","computers_accessories",2,2,676.60,676.60000000,338.300000,1.0000,0.0000
"2017-01-30","cool_stuff",2,2,356.99,356.99000000,178.495000,1.0000,0.0000
"2017-01-30","fashion_underwear_beach",1,1,69.00,69.00000000,69.000000,1.0000,0.0000
"2017-01-30","furniture_decor",3,3,878.40,878.40000000,292.800000,1.0000,0.3333
"2017-01-30","furniture_living_room",3,3,373.97,373.97000000,124.656667,1.0000,0.0000
"2017-01-30","garden_tools",3,3,898.80,898.80000000,299.600000,1.0000,0.3333
"2017-01-30","health_beauty",6,6,1326.49,1326.49000000,221.081667,1.0000,0.0000
"2017-01-30","home_appliances_2",1,1,577.00,577.00000000,577.000000,1.0000,0.0000
"2017-01-30","housewares",1,1,216.40,216.40000000,216.400000,1.0000,0.0000
"2017-01-30","market_place",1,1,43.00,43.00000000,43.000000,1.0000,0.0000
"2017-01-30","perfumery",2,2,485.80,485.80000000,242.900000,1.0000,0.0000
"2017-01-30","small_appliances",1,1,217.00,217.00000000,217.000000,1.0000,0.0000
"2017-01-30","sports_leisure",3,3,386.98,386.98000000,128.993333,1.0000,0.0000
"2017-01-30","telephony",3,3,199.77,213.55000000,66.590000,1.0000,0.0000
"2017-01-30","toys",2,2,420.98,420.98000000,210.490000,1.0000,0.0000
"2017-01-31","agro_industry_and_commerce",1,1,46.34,46.34000000,46.340000,1.0000,0.0000
"2017-01-31","auto",2,2,130.06,130.06000000,65.030000,1.0000,0.0000
"2017-01-31","baby",2,2,489.90,489.89000000,244.950000,1.0000,0.0000
"2017-01-31","bed_bath_table",6,5,543.91,671.41000000,90.651667,0.8333,0.0000
"2017-01-31","books_general_interest",1,1,127.41,127.41000000,127.410000,1.0000,0.0000
"2017-01-31","computers_accessories",1,1,63.65,63.65000000,63.650000,1.0000,0.0000
"2017-01-31","consoles_games",3,3,509.95,509.95000000,169.983333,0.3333,0.6667
"2017-01-31","cool_stuff",3,3,426.67,426.67000000,142.223333,1.0000,0.0000
"2017-01-31","dvds_blu_ray",1,1,47.80,47.80000000,47.800000,1.0000,0.0000
"2017-01-31","fashion_bags_accessories",1,1,67.90,67.90000000,67.900000,1.0000,0.0000
"2017-01-31","fixed_telephony",1,1,19.71,19.71000000,19.710000,1.0000,0.0000
"2017-01-31","furniture_decor",10,9,1215.35,1215.35000000,121.535000,0.9000,0.3000
"2017-01-31","furniture_living_room",2,2,423.69,423.69000000,211.845000,1.0000,0.0000
"2017-01-31","health_beauty",8,8,1427.78,1427.78000000,178.472500,1.0000,0.0000
"2017-01-31","home_appliances_2",2,2,277.88,277.88000000,138.940000,1.0000,0.0000
"2017-01-31","housewares",1,1,55.46,55.46000000,55.460000,1.0000,0.0000
"2017-01-31","luggage_accessories",1,1,138.90,138.90000000,138.900000,1.0000,0.0000
"2017-01-31","market_place",1,1,45.40,45.40000000,45.400000,1.0000,0.0000
"2017-01-31","office_furniture",2,2,671.22,671.22000000,335.610000,1.0000,0.5000
"2017-01-31","perfumery",3,3,273.29,273.29000000,91.096667,1.0000,0.0000
"2017-01-31","small_appliances",1,1,124.84,124.84000000,124.840000,0.0000,0.0000
"2017-01-31","sports_leisure",5,5,717.62,717.62000000,143.524000,0.8000,0.2000
"2017-01-31","telephony",2,2,354.25,354.25000000,177.125000,1.0000,0.0000
"2017-01-31","toys",1,1,84.99,84.99000000,84.990000,1.0000,0.0000
"2017-01-31",unknown,1,1,57.96,57.96000000,57.960000,1.0000,0.0000
"2017-01-31","watches_gifts",2,2,3476.23,3476.23000000,1738.115000,1.0000,0.0000
"2017-02-01","auto",2,2,449.71,449.71000000,224.855000,1.0000,0.0000
"2017-02-01","baby",1,1,55.43,55.43000000,55.430000,1.0000,0.0000
"2017-02-01","bed_bath_table",4,4,270.07,270.07000000,67.517500,1.0000,0.0000
"2017-02-01","books_general_interest",1,1,65.46,65.46000000,65.460000,1.0000,0.0000
"2017-02-01","computers_accessories",6,6,653.31,653.31000000,108.885000,1.0000,0.1667
"2017-02-01","cool_stuff",3,3,1489.06,1489.06000000,496.353333,1.0000,0.0000
"2017-02-01","fashion_bags_accessories",2,2,103.38,103.38000000,51.690000,1.0000,0.5000
"2017-02-01","fixed_telephony",1,1,25.51,25.51000000,25.510000,1.0000,1.0000
"2017-02-01","food",1,1,167.10,167.10000000,167.100000,1.0000,0.0000
"2017-02-01","furniture_decor",7,7,1030.44,1030.44000000,147.205714,1.0000,0.0000
"2017-02-01","garden_tools",3,3,207.07,207.07000000,69.023333,1.0000,0.0000
"2017-02-01","health_beauty",7,7,1486.00,1486.00000000,212.285714,0.8571,0.0000
"2017-02-01","luggage_accessories",1,1,176.76,176.76000000,176.760000,1.0000,0.0000
"2017-02-01","market_place",1,1,79.04,79.04000000,79.040000,1.0000,1.0000
"2017-02-01","office_furniture",3,3,489.60,489.60000000,163.200000,1.0000,0.6667
"2017-02-01","perfumery",3,3,209.49,209.49000000,69.830000,1.0000,0.0000
"2017-02-01","pet_shop",2,2,192.92,192.92000000,96.460000,1.0000,0.0000
"2017-02-01","small_appliances",1,1,177.54,177.54000000,177.540000,1.0000,0.0000
"2017-02-01","sports_leisure",4,3,635.92,635.92000000,158.980000,1.0000,0.5000
"2017-02-01","telephony",2,2,81.46,81.46000000,40.730000,1.0000,0.0000
"2017-02-01","toys",3,3,291.51,291.51000000,97.170000,1.0000,0.3333
"2017-02-01",unknown,1,1,125.53,125.53000000,125.530000,1.0000,0.0000
"2017-02-01","watches_gifts",2,2,326.39,326.39000000,163.195000,1.0000,0.0000
"2017-02-02","audio",1,1,44.01,44.01000000,44.010000,1.0000,0.0000
"2017-02-02","auto",1,1,76.02,76.02000000,76.020000,1.0000,0.0000
"2017-02-02","bed_bath_table",1,1,124.53,124.53000000,124.530000,1.0000,0.0000
"2017-02-02","computers_accessories",2,2,269.86,269.86000000,134.930000,1.0000,0.0000
"2017-02-02","consoles_games",4,4,1291.27,1291.27000000,322.817500,1.0000,0.0000
"2017-02-02","construction_tools_construction",1,1,171.03,171.03000000,171.030000,1.0000,0.0000
"2017-02-02","cool_stuff",7,7,1364.93,1364.93000000,194.990000,1.0000,0.0000
"2017-02-02","fashion_male_clothing",1,1,56.18,56.18000000,56.180000,1.0000,0.0000
"2017-02-02","furniture_decor",8,8,811.64,811.64000000,101.455000,1.0000,0.2500
"2017-02-02","furniture_living_room",2,2,470.05,470.05000000,235.025000,1.0000,0.5000
"2017-02-02","garden_tools",3,3,315.48,315.48000000,105.160000,1.0000,0.0000
"2017-02-02","health_beauty",9,9,1385.11,1385.11000000,153.901111,1.0000,0.1111
"2017-02-02","luggage_accessories",2,2,141.75,141.75000000,70.875000,1.0000,0.0000
"2017-02-02","office_furniture",1,1,140.11,140.11000000,140.110000,1.0000,0.0000
"2017-02-02","perfumery",2,2,219.91,219.91000000,109.955000,1.0000,0.0000
"2017-02-02","small_appliances",2,2,318.14,318.14000000,159.070000,0.5000,0.0000
"2017-02-02","sports_leisure",4,4,781.37,789.84000000,195.342500,0.7500,0.2500
"2017-02-02","stationery",2,2,445.72,445.72000000,222.860000,1.0000,0.0000
"2017-02-02","tablets_printing_image",2,2,234.00,234.00000000,117.000000,1.0000,0.0000
"2017-02-02","telephony",5,5,456.26,456.26000000,91.252000,0.8000,0.0000
"2017-02-02","toys",2,2,267.09,267.09000000,133.545000,1.0000,0.0000
"2017-02-02",unknown,2,2,100.84,100.84000000,50.420000,1.0000,0.0000
"2017-02-02","watches_gifts",3,3,848.77,848.77000000,282.923333,1.0000,0.0000
"2017-02-03","auto",1,1,408.99,408.99000000,408.990000,1.0000,0.0000
"2017-02-03","bed_bath_table",2,2,207.92,207.92000000,103.960000,1.0000,0.0000
"2017-02-03","computers_accessories",1,1,55.87,55.87000000,55.870000,1.0000,0.0000
"2017-02-03","consoles_games",1,1,416.49,416.49000000,416.490000,1.0000,1.0000
"2017-02-03","cool_stuff",2,2,209.49,209.49000000,104.745000,1.0000,0.0000
"2017-02-03","fashion_bags_accessories",2,2,296.69,296.69000000,148.345000,1.0000,0.0000
"2017-02-03","furniture_decor",7,7,1064.53,1064.52000000,152.075714,1.0000,0.2857
"2017-02-03","health_beauty",8,8,1597.84,1597.84000000,199.730000,1.0000,0.0000
"2017-02-03","home_appliances_2",1,1,30.11,30.11000000,30.110000,1.0000,0.0000
"2017-02-03","luggage_accessories",1,1,124.84,124.84000000,124.840000,1.0000,0.0000
"2017-02-03","musical_instruments",1,1,1317.36,1317.36000000,1317.360000,1.0000,0.0000
"2017-02-03","office_furniture",5,5,873.32,873.32000000,174.664000,1.0000,0.0000
"2017-02-03","perfumery",4,4,474.39,474.39000000,118.597500,1.0000,0.0000
"2017-02-03","sports_leisure",6,6,677.25,677.25000000,112.875000,1.0000,0.1667
"2017-02-03","stationery",1,1,112.99,112.99000000,112.990000,0.0000,0.0000
"2017-02-03","telephony",2,2,1011.93,1011.93000000,505.965000,0.5000,0.5000
"2017-02-03","toys",5,5,1632.65,1632.65000000,326.530000,1.0000,0.0000
"2017-02-03",unknown,3,3,234.68,234.68000000,78.226667,1.0000,0.0000
"2017-02-03","watches_gifts",1,1,49.74,49.74000000,49.740000,1.0000,0.0000
"2017-02-04","auto",3,3,372.69,372.69000000,124.230000,1.0000,0.0000
"2017-02-04","baby",1,1,94.63,94.63000000,94.630000,1.0000,1.0000
"2017-02-04","bed_bath_table",3,3,357.21,357.21000000,119.070000,1.0000,0.0000
"2017-02-04","computers_accessories",3,3,164.36,164.36000000,54.786667,0.6667,0.3333
"2017-02-04","consoles_games",1,1,264.86,264.86000000,264.860000,1.0000,0.0000
"2017-02-04","cool_stuff",3,3,398.90,398.90000000,132.966667,1.0000,0.0000
"2017-02-04","fashion_bags_accessories",1,1,216.27,216.27000000,216.270000,1.0000,0.0000
"2017-02-04","fashion_underwear_beach",1,1,79.02,79.02000000,79.020000,0.0000,1.0000
"2017-02-04","furniture_decor",7,7,954.36,954.36000000,136.337143,1.0000,0.0000
"2017-02-04","furniture_living_room",1,1,1047.32,1047.32000000,1047.320000,1.0000,0.0000
"2017-02-04","garden_tools",3,3,505.15,505.15000000,168.383333,1.0000,0.3333
"2017-02-04","health_beauty",11,11,3498.57,3498.57000000,318.051818,1.0000,0.2727
"2017-02-04","home_confort",1,1,124.35,124.35000000,124.350000,1.0000,0.0000
"2017-02-04","housewares",2,2,120.02,120.02000000,60.010000,1.0000,0.0000
"2017-02-04","luggage_accessories",1,1,70.98,70.98000000,70.980000,1.0000,0.0000
"2017-02-04","office_furniture",1,1,150.20,150.20000000,150.200000,1.0000,0.0000
"2017-02-04","perfumery",5,5,522.66,522.66000000,104.532000,1.0000,0.0000
"2017-02-04","pet_shop",3,3,352.68,352.68000000,117.560000,1.0000,0.3333
"2017-02-04","small_appliances",1,1,207.51,207.51000000,207.510000,1.0000,1.0000
"2017-02-04","sports_leisure",5,5,648.87,648.87000000,129.774000,1.0000,0.0000
"2017-02-04","stationery",1,1,177.44,177.44000000,177.440000,1.0000,0.0000
"2017-02-04","telephony",2,2,234.24,234.24000000,117.120000,1.0000,0.0000
"2017-02-04","toys",2,2,255.25,255.25000000,127.625000,1.0000,0.5000
"2017-02-04",unknown,2,2,4251.33,4251.33000000,2125.665000,1.0000,0.0000
"2017-02-04","watches_gifts",1,1,251.28,251.28000000,251.280000,1.0000,0.0000
"2017-02-05","agro_industry_and_commerce",1,1,36.51,36.51000000,36.510000,1.0000,0.0000
"2017-02-05","auto",2,2,358.44,358.44000000,179.220000,1.0000,0.0000
"2017-02-05","baby",1,1,157.94,157.94000000,157.940000,1.0000,0.0000
"2017-02-05","bed_bath_table",10,10,1360.23,1360.23000000,136.023000,0.9000,0.0000
"2017-02-05","cool_stuff",1,1,136.04,136.04000000,136.040000,1.0000,0.0000
"2017-02-05","fashion_bags_accessories",3,3,214.87,214.87000000,71.623333,1.0000,0.0000
"2017-02-05","fashion_underwear_beach",1,1,59.73,59.73000000,59.730000,1.0000,0.0000
"2017-02-05","fixed_telephony",2,2,62.13,62.13000000,31.065000,1.0000,0.0000
"2017-02-05","furniture_decor",14,14,1744.20,1744.20000000,124.585714,1.0000,0.0000
"2017-02-05","garden_tools",2,2,100.54,100.54000000,50.270000,1.0000,0.0000
"2017-02-05","health_beauty",9,9,1756.33,1756.33000000,195.147778,1.0000,0.0000
"2017-02-05","luggage_accessories",2,2,202.46,202.46000000,101.230000,1.0000,0.0000
"2017-02-05","musical_instruments",1,1,305.08,305.08000000,305.080000,1.0000,0.0000
"2017-02-05","office_furniture",5,4,1248.45,1248.45000000,249.690000,1.0000,0.4000
"2017-02-05","perfumery",1,1,74.49,74.49000000,74.490000,1.0000,0.0000
"2017-02-05","pet_shop",3,3,226.77,226.77000000,75.590000,1.0000,0.0000
"2017-02-05","sports_leisure",6,6,974.15,974.15000000,162.358333,1.0000,0.3333
"2017-02-05","stationery",1,1,193.02,193.02000000,193.020000,1.0000,0.0000
